,x,y,z,roll,pitch,yaw,thumb,fore,index,ring,receiver values,word
16,-0.78125,0.789062,0.078125,0.083333,-1.0,-1.0,0.25,0.0,0.0,0.0, 0x2F,responsible
17,-0.648438,0.5625,0.078125,0.083333,-1.0,-1.0,0.25,0.0,0.0,0.0, 0x3D,responsible
18,-0.796875,0.492188,0.078125,0.916667,-1.0,-1.0,0.25,0.0,0.0,0.0, 0x3F,responsible
19,-0.585938,0.65625,0.078125,0.916667,-1.0,-1.0,0.25,0.0,0.0,0.0, 0x3D,responsible
20,-0.78125,0.367188,0.078125,0.75,-1.0,-1.0,0.25,0.0,0.0,0.0, 0x3F,responsible
21,-0.625,0.601562,0.078125,0.75,-1.0,-1.0,0.25,0.0,0.0,0.0, 0x3D,responsible
22,-0.851562,0.476562,0.078125,0.0,-1.0,-1.0,0.25,0.0,0.0,0.0, 0x2F,responsible
23,-0.78125,0.5,0.078125,0.916667,-1.0,-1.0,0.25,0.0,0.0,0.0, 0x2F,responsible
24,-0.648438,0.625,0.078125,0.75,-1.0,-1.0,0.25,0.0,0.0,0.0, 0x2F,responsible
25,-0.601562,0.65625,0.078125,0.083333,-1.0,-1.0,0.25,0.0,0.0,0.0, 0x3F,responsible
26,-0.765625,0.5,0.070312,0.916667,-1.0,-1.0,0.25,0.0,0.0,0.0, 0x3F,responsible
27,-0.671875,0.507812,0.0625,0.833333,-1.0,-1.0,0.25,0.0,0.0,0.0, 0x3F,responsible
28,-0.5625,0.554688,0.046875,0.916667,-1.0,-1.0,0.25,0.0,0.25,0.0, 0x3F,responsible
29,-0.5,0.53125,0.023438,0.0,-1.0,-1.0,0.25,0.25,0.25,0.0, 0x3F,responsible
30,-0.421875,0.507812,0.007812,0.916667,-1.0,-1.0,0.25,0.25,0.25,0.0, 0x3F,responsible
31,-0.320312,0.476562,0.0,0.0,-1.0,-1.0,0.0,0.25,0.5,0.0, 0x3F,responsible
32,-0.242188,0.429688,0.0,0.0,-1.0,-1.0,0.0,0.5,0.75,0.0, 0x3F,responsible
33,-0.1875,0.375,0.0,0.0,-1.0,-1.0,0.0,0.75,0.75,0.0, 0x3F,responsible
34,-0.085938,0.304688,0.0,0.083333,-1.0,-1.0,0.0,0.75,0.75,0.0, 0x3F,responsible
35,-0.007812,0.257812,0.0,0.083333,-1.0,-1.0,0.0,0.75,0.75,0.0, 0x3F,responsible
36,0.007812,0.226562,0.0,0.083333,-1.0,-1.0,0.0,0.75,0.75,0.0, 0x3F,responsible
37,0.078125,0.171875,0.007812,0.083333,-1.0,-1.0,0.25,0.75,0.75,0.0, 0x3F,responsible
38,0.109375,0.125,0.015625,0.083333,-1.0,-1.0,0.25,0.75,0.75,0.0, 0x3F,responsible
39,0.125,0.09375,0.023438,0.083333,-1.0,-1.0,0.25,0.75,0.5,0.0, 0x3F,responsible
40,0.109375,0.054688,0.023438,0.083333,-1.0,-1.0,0.25,0.75,0.5,0.0, 0x3F,responsible
41,0.109375,0.023438,0.023438,0.083333,-1.0,-1.0,0.25,0.75,0.5,0.0, 0x3F,responsible
42,0.132812,0.023438,0.023438,0.0,-1.0,-1.0,0.25,0.75,0.5,0.0, 0x3F,responsible
43,0.132812,0.023438,0.023438,0.0,-1.0,-1.0,0.25,0.75,0.5,0.0, 0x3F,responsible
44,0.140625,0.023438,0.023438,0.0,-1.0,-1.0,0.25,0.75,0.5,0.0, 0x3F,responsible
45,0.140625,0.023438,0.023438,0.0,-1.0,-1.0,0.25,0.75,0.5,0.0, 0x3F,responsible
46,0.140625,0.023438,0.023438,0.0,-1.0,-1.0,0.25,0.75,0.5,0.0, 0x3F,responsible
47,0.148438,0.023438,0.023438,0.0,-1.0,-1.0,0.25,0.75,0.5,0.0, 0x3F,responsible
48,0.148438,0.023438,0.023438,0.083333,-1.0,-1.0,0.25,0.75,0.5,0.0, 0x3F,responsible
0,0.0,0.0,0.0,0.083333,-1.0,-1.0,0.25,0.5,0.0,0.25, 0x3F,surprise
1,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.5,0.0,0.25, 0x3F,surprise
2,0.0,-0.015625,0.0,0.083333,-1.0,-1.0,0.0,0.5,0.0,0.25, 0x3F,surprise
3,0.0,-0.015625,0.0,0.083333,-1.0,-1.0,0.0,0.0,0.0,0.25, 0x3F,surprise
4,0.03125,-0.015625,0.0,0.083333,-1.0,-1.0,0.0,0.0,0.0,0.0, 0x3F,surprise
5,0.03125,-0.015625,0.0,0.083333,-1.0,-1.0,0.0,0.0,0.0,0.0, 0x3F,surprise
6,0.007812,0.0,-0.007812,0.166667,-1.0,-1.0,0.0,0.0,0.0,0.0, 0x3F,surprise
7,-0.023438,0.0,-0.015625,0.166667,-1.0,-1.0,0.0,0.0,0.0,0.0, 0x3F,surprise
8,-0.070312,0.023438,-0.023438,0.166667,-1.0,-1.0,0.0,0.0,0.0,0.0, 0x3F,surprise
9,-0.15625,0.054688,-0.03125,0.166667,-1.0,-1.0,0.0,0.0,0.0,0.0, 0x3F,surprise
10,-0.242188,0.09375,-0.039062,0.083333,-1.0,-1.0,0.0,0.0,0.0,0.0, 0x3F,surprise
11,-0.3125,0.148438,-0.039062,0.166667,-1.0,-1.0,0.0,0.0,0.0,0.0, 0x3F,surprise
12,-0.46875,0.109375,-0.03125,0.25,-1.0,-1.0,0.0,0.0,0.0,0.0, 0x3F,surprise
13,-0.742188,-0.21875,-0.007812,0.25,-1.0,-1.0,0.0,0.0,0.0,0.0, 0x3F,surprise
14,-0.796875,-0.265625,0.007812,0.25,-1.0,-1.0,0.0,0.0,0.0,0.0, 0x3F,surprise
15,-0.6875,0.25,0.007812,0.25,-1.0,-1.0,0.0,0.0,0.0,0.0, 0x2F,surprise
16,-0.703125,0.242188,0.007812,0.25,-1.0,-1.0,0.0,0.0,0.0,0.0, 0x2F,surprise
17,-0.78125,0.125,0.0,0.25,-1.0,-1.0,0.0,0.0,0.0,0.0, 0x2F,surprise
18,-0.984375,-0.320312,0.0,0.25,-1.0,-1.0,0.0,0.0,0.0,0.0, 0x3D,surprise
19,-0.890625,0.0,0.0,0.25,-1.0,-1.0,0.0,0.0,0.0,0.0, 0x2F,surprise
20,-0.984375,-0.773438,0.007812,0.25,-1.0,-1.0,0.0,0.0,0.0,0.0, 0x3D,surprise
21,-0.984375,-0.679688,0.03125,0.25,-1.0,-1.0,0.0,0.0,0.0,0.0, 0x3F,surprise
22,-0.96875,-0.914062,0.039062,0.333333,-1.0,-1.0,0.0,0.0,0.0,0.0, 0x3F,surprise
23,-0.984375,-0.929688,0.03125,0.333333,-1.0,-1.0,0.0,0.0,0.0,0.0, 0x2D,surprise
24,-0.984375,-0.429688,0.0,0.25,-1.0,-1.0,0.0,0.25,0.0,0.0, 0x3F,surprise
25,-0.929688,-0.210938,-0.007812,0.25,-1.0,-1.0,0.0,0.5,0.0,0.0, 0x3F,surprise
26,-0.664062,-0.007812,-0.03125,0.083333,-1.0,-1.0,0.0,0.75,0.25,0.25, 0x3F,surprise
27,-0.46875,0.078125,-0.046875,0.166667,-1.0,-1.0,0.0,0.75,0.25,0.25, 0x3F,surprise
28,-0.328125,0.132812,-0.046875,0.083333,-1.0,-1.0,0.25,0.75,0.5,0.25, 0x3F,surprise
29,-0.234375,0.171875,-0.046875,0.166667,-1.0,-1.0,0.25,0.75,0.5,0.25, 0x3F,surprise
30,-0.09375,0.164062,-0.046875,0.166667,-1.0,-1.0,0.25,0.75,0.5,0.25, 0x3E,surprise
31,-0.117188,0.164062,-0.039062,0.083333,-1.0,-1.0,0.25,0.75,0.75,0.25, 0x3F,surprise
32,-0.085938,0.125,-0.03125,0.083333,-1.0,-1.0,0.25,0.75,0.75,0.25, 0x3F,surprise
33,-0.039062,0.125,-0.023438,0.083333,-1.0,-1.0,0.25,0.75,0.5,0.25, 0x3F,surprise
34,-0.015625,0.09375,-0.015625,0.083333,-1.0,-1.0,0.25,0.75,0.5,0.25, 0x3F,surprise
35,0.0,0.085938,-0.007812,0.083333,-1.0,-1.0,0.25,0.75,0.75,0.25, 0x3F,surprise
36,0.039062,0.070312,0.0,0.083333,-1.0,-1.0,0.25,0.75,0.75,0.25, 0x3F,surprise
37,0.015625,0.054688,0.0,0.083333,-1.0,-1.0,0.25,0.75,0.5,0.25, 0x3F,surprise
38,0.03125,0.0,0.0,0.083333,-1.0,-1.0,0.25,0.75,0.5,0.25, 0x3F,surprise
39,0.03125,0.0,0.0,0.083333,-1.0,-1.0,0.25,0.75,0.5,0.25, 0x3F,surprise
40,0.023438,-0.007812,0.0,0.0,-1.0,-1.0,0.25,0.5,0.5,0.25, 0x3F,surprise
41,0.015625,0.0,0.0,0.083333,-1.0,-1.0,0.25,0.5,0.5,0.25, 0x3F,surprise
42,0.007812,-0.007812,0.0,0.083333,-1.0,-1.0,0.25,0.5,0.5,0.25, 0x3F,surprise
43,0.0,-0.007812,0.0,0.083333,-1.0,-1.0,0.25,0.5,0.5,0.25, 0x3F,surprise
44,0.015625,0.0,0.0,0.083333,-1.0,-1.0,0.25,0.5,0.5,0.25, 0x3F,surprise
45,0.015625,0.0,0.0,0.083333,-1.0,-1.0,0.25,0.75,0.5,0.25, 0x3F,surprise
46,0.023438,0.0,0.0,0.083333,-1.0,-1.0,0.25,0.5,0.5,0.25, 0x3F,surprise
47,0.023438,0.0,0.0,0.083333,-1.0,-1.0,0.25,0.5,0.5,0.25, 0x3F,surprise
48,0.023438,0.0,0.0,0.083333,-1.0,-1.0,0.25,0.5,0.5,0.25, 0x3F,surprise
49,0.015625,0.015625,0.0,0.083333,-1.0,-1.0,0.25,0.5,0.5,0.25, 0x3F,surprise
50,0.03125,0.0,0.0,0.083333,-1.0,-1.0,0.25,0.5,0.5,0.25, 0x3F,surprise
0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.25,0.5,0.75,0.25, 0x3F,wait(notyet)
1,0.007812,0.0,0.0,0.0,-1.0,-1.0,0.25,0.5,0.5,0.25, 0x3F,wait(notyet)
2,0.007812,-0.007812,0.0,0.0,-1.0,-1.0,0.25,0.25,0.25,0.0, 0x3F,wait(notyet)
3,0.007812,0.0,0.0,0.0,-1.0,-1.0,0.25,0.25,0.0,0.0, 0x3F,wait(notyet)
4,0.0,-0.015625,0.0,0.0,-1.0,-1.0,0.25,0.0,0.0,0.0, 0x3F,wait(notyet)
5,0.007812,0.007812,-0.007812,0.0,-1.0,-1.0,0.25,0.0,0.0,0.0, 0x3F,wait(notyet)
6,0.0,0.046875,-0.015625,0.0,-1.0,-1.0,0.25,0.0,0.0,0.0, 0x3F,wait(notyet)
7,0.0,0.101562,-0.023438,0.0,-1.0,-1.0,0.25,0.0,0.0,0.0, 0x3F,wait(notyet)
8,-0.007812,0.15625,-0.03125,0.0,-1.0,-1.0,0.25,0.0,0.0,0.0, 0x3F,wait(notyet)
9,-0.03125,0.203125,-0.039062,0.0,-1.0,-1.0,0.25,0.0,0.0,0.0, 0x3F,wait(notyet)
10,-0.046875,0.273438,-0.046875,0.0,-1.0,-1.0,0.25,0.0,0.0,0.0, 0x3F,wait(notyet)
11,-0.085938,0.3125,-0.046875,0.0,-1.0,-1.0,0.25,0.0,0.0,0.0, 0x3F,wait(notyet)
12,-0.101562,0.335938,-0.054688,0.0,-1.0,-1.0,0.25,0.0,0.0,0.0, 0x3F,wait(notyet)
13,-0.101562,0.335938,-0.054688,0.0,-1.0,-1.0,0.25,0.0,0.0,0.0, 0x3F,wait(notyet)
14,-0.109375,0.320312,-0.0625,0.083333,-1.0,-1.0,0.25,0.0,0.0,0.0, 0x3F,wait(notyet)
15,-0.140625,0.265625,-0.070312,0.083333,-1.0,-1.0,0.25,0.0,0.0,0.0, 0x3F,wait(notyet)
16,-0.15625,0.1875,-0.070312,0.083333,-1.0,-1.0,0.25,0.0,0.0,0.0, 0x3F,wait(notyet)
17,-0.164062,0.125,-0.070312,0.0,-1.0,-1.0,0.25,0.0,0.0,0.0, 0x3F,wait(notyet)
18,-0.148438,0.101562,-0.070312,0.0,-1.0,-1.0,0.25,0.0,0.0,0.0, 0x3F,wait(notyet)
19,-0.164062,0.132812,-0.070312,0.0,-1.0,-1.0,0.25,0.0,0.0,0.0, 0x3F,wait(notyet)
20,-0.148438,0.164062,-0.070312,0.0,-1.0,-1.0,0.25,0.0,0.0,0.0, 0x3F,wait(notyet)
21,-0.148438,0.164062,-0.070312,0.0,-1.0,-1.0,0.25,0.0,0.0,0.0, 0x3F,wait(notyet)
22,-0.148438,0.195312,-0.070312,0.0,-1.0,-1.0,0.25,0.0,0.0,0.0, 0x3F,wait(notyet)
23,-0.140625,0.15625,-0.070312,0.0,-1.0,-1.0,0.25,0.0,0.0,0.0, 0x3F,wait(notyet)
24,-0.148438,0.148438,-0.070312,0.0,-1.0,-1.0,0.25,0.0,0.0,0.0, 0x3F,wait(notyet)
25,-0.125,0.109375,-0.070312,0.0,-1.0,-1.0,0.25,0.0,0.0,0.0, 0x3F,wait(notyet)
26,-0.117188,0.125,-0.070312,0.0,-1.0,-1.0,0.25,0.0,0.0,0.0, 0x3F,wait(notyet)
27,-0.117188,0.15625,-0.070312,0.0,-1.0,-1.0,0.25,0.0,0.0,0.75, 0x3F,wait(notyet)
28,-0.117188,0.203125,-0.070312,0.0,-1.0,-1.0,0.25,0.25,0.5,0.75, 0x3F,wait(notyet)
29,-0.09375,0.273438,-0.0625,0.083333,-1.0,-1.0,0.25,0.75,0.75,0.75, 0x3F,wait(notyet)
30,-0.078125,0.320312,-0.054688,0.083333,-1.0,-1.0,0.25,0.75,0.75,0.25, 0x3F,wait(notyet)
31,-0.070312,0.335938,-0.046875,0.083333,-1.0,-1.0,0.25,0.75,0.75,0.75, 0x3F,wait(notyet)
32,-0.0625,0.359375,-0.039062,0.0,-1.0,-1.0,0.25,0.75,0.75,0.0, 0x3F,wait(notyet)
33,-0.085938,0.351562,-0.03125,0.0,-1.0,-1.0,0.25,0.75,0.75,0.0, 0x3F,wait(notyet)
34,-0.070312,0.351562,-0.03125,0.0,-1.0,-1.0,0.25,0.75,0.75,0.0, 0x3F,wait(notyet)
35,-0.0625,0.320312,-0.023438,0.0,-1.0,-1.0,0.25,0.75,0.75,0.0, 0x3F,wait(notyet)
36,-0.070312,0.3125,-0.015625,0.0,-1.0,-1.0,0.25,0.75,0.75,0.0, 0x3F,wait(notyet)
37,-0.054688,0.265625,-0.007812,0.0,-1.0,-1.0,0.25,0.75,0.75,0.0, 0x3F,wait(notyet)
38,-0.046875,0.210938,0.0,0.0,-1.0,-1.0,0.25,0.75,0.75,0.0, 0x3F,wait(notyet)
39,-0.046875,0.179688,0.0,0.0,-1.0,-1.0,0.25,0.75,0.75,0.0, 0x3F,wait(notyet)
40,-0.03125,0.148438,0.0,0.0,-1.0,-1.0,0.25,0.75,0.75,0.0, 0x3F,wait(notyet)
41,-0.015625,0.117188,0.007812,0.0,-1.0,-1.0,0.25,0.75,0.75,0.0, 0x3F,wait(notyet)
42,-0.007812,0.085938,0.007812,0.0,-1.0,-1.0,0.25,0.75,0.75,0.0, 0x3F,wait(notyet)
43,-0.015625,0.046875,0.015625,0.0,-1.0,-1.0,0.25,0.75,0.75,0.0, 0x3F,wait(notyet)
44,0.0,0.039062,0.015625,0.0,-1.0,-1.0,0.25,0.75,0.75,0.0, 0x3F,wait(notyet)
45,0.007812,0.03125,0.015625,0.0,-1.0,-1.0,0.25,0.75,0.75,0.0, 0x3F,wait(notyet)
46,0.0,0.015625,0.015625,0.0,-1.0,-1.0,0.25,0.75,0.75,0.0, 0x3F,wait(notyet)
47,-0.007812,0.007812,0.015625,0.083333,-1.0,-1.0,0.25,0.75,0.75,0.0, 0x3F,wait(notyet)
48,-0.023438,0.015625,0.015625,0.083333,-1.0,-1.0,0.25,0.75,0.75,0.0, 0x3F,wait(notyet)
49,-0.015625,0.0,0.015625,0.083333,-1.0,-1.0,0.25,0.75,0.75,0.0, 0x3F,wait(notyet)
50,-0.023438,0.007812,0.015625,0.083333,-1.0,-1.0,0.25,0.75,0.75,0.0, 0x3F,wait(notyet)
51,-0.015625,0.0,0.015625,0.083333,-1.0,-1.0,0.25,0.75,0.75,0.0, 0x3F,wait(notyet)
0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.25,0.75,0.75,0.75, 0x3F,make
1,0.0,-0.007812,0.0,0.0,-1.0,-1.0,0.25,0.75,0.75,0.75, 0x3F,make
2,0.0,0.0,0.0,0.0,-1.0,-1.0,0.25,0.75,0.75,0.75, 0x3F,make
3,-0.03125,0.03125,0.0,0.083333,-1.0,-1.0,0.25,0.75,0.75,0.75, 0x3F,make
4,-0.070312,0.078125,-0.007812,0.083333,-1.0,-1.0,0.25,0.75,0.75,0.75, 0x3F,make
5,-0.101562,0.117188,-0.023438,0.083333,-1.0,-1.0,0.25,0.75,0.75,0.75, 0x3F,make
6,-0.179688,0.164062,-0.03125,0.166667,-1.0,-1.0,0.25,0.75,0.75,0.75, 0x3F,make
7,-0.226562,0.21875,-0.03125,0.25,-1.0,-1.0,0.5,0.75,0.75,0.75, 0x3F,make
8,-0.304688,0.226562,-0.039062,0.25,-1.0,-1.0,0.5,0.75,0.75,0.75, 0x3F,make
9,-0.375,0.234375,-0.039062,0.25,-1.0,-1.0,0.5,0.75,0.75,0.75, 0x3F,make
10,-0.429688,0.257812,-0.039062,0.25,-1.0,-1.0,0.5,0.75,0.75,0.75, 0x3F,make
11,-0.476562,0.304688,-0.046875,0.25,-1.0,-1.0,0.5,0.75,0.75,0.75, 0x3F,make
12,-0.492188,0.351562,-0.046875,0.333333,-1.0,-1.0,0.5,0.75,0.75,0.75, 0x3F,make
13,-0.484375,0.390625,-0.039062,0.25,-1.0,-1.0,0.5,0.75,0.75,0.75, 0x3F,make
14,-0.476562,0.40625,-0.039062,0.25,-1.0,-1.0,0.5,0.75,0.75,0.75, 0x3F,make
15,-0.46875,0.398438,-0.039062,0.25,-1.0,-1.0,0.5,0.75,0.75,0.75, 0x3F,make
16,-0.46875,0.382812,-0.039062,0.25,-1.0,-1.0,0.5,0.75,0.75,0.75, 0x3F,make
17,-0.476562,0.351562,-0.046875,0.25,-1.0,-1.0,0.5,0.75,0.75,0.75, 0x3F,make
18,0.0,-0.46875,0.34375,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.75, 0x0,make
19,-0.46875,0.328125,-0.046875,0.166667,-1.0,-1.0,0.5,0.75,0.75,0.75, 0x3F,make
20,-0.46875,0.34375,-0.046875,0.25,-1.0,-1.0,0.5,0.75,0.75,0.75, 0x3F,make
21,-0.453125,0.382812,-0.046875,0.25,-1.0,-1.0,0.5,0.75,0.75,0.75, 0x3F,make
22,-0.421875,0.398438,-0.046875,0.25,-1.0,-1.0,0.5,0.75,0.75,0.75, 0x3F,make
23,-0.40625,0.382812,-0.046875,0.25,-1.0,-1.0,0.25,0.75,0.75,0.75, 0x3F,make
24,-0.351562,0.390625,-0.046875,0.25,-1.0,-1.0,0.25,0.75,0.75,0.75, 0x3F,make
25,-0.289062,0.390625,-0.039062,0.166667,-1.0,-1.0,0.25,0.75,0.75,0.75, 0x3F,make
26,-0.257812,0.335938,-0.039062,0.083333,-1.0,-1.0,0.25,0.75,0.75,0.75, 0x3F,make
27,-0.21875,0.296875,-0.03125,0.083333,-1.0,-1.0,0.25,0.75,0.75,0.75, 0x3F,make
28,-0.203125,0.265625,-0.023438,0.166667,-1.0,-1.0,0.25,0.75,0.75,0.75, 0x3F,make
29,-0.109375,0.164062,-0.007812,0.0,-1.0,-1.0,0.25,0.75,0.75,0.75, 0x3F,make
30,0.0,-0.09375,0.125,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0, 0x0,make
31,-0.0625,0.09375,0.0,0.0,-1.0,-1.0,0.25,0.75,0.75,0.75, 0x3F,make
32,-0.078125,0.0625,0.0,0.083333,-1.0,-1.0,0.25,0.75,0.75,0.75, 0x3F,make
33,-0.039062,0.0,0.0,0.083333,-1.0,-1.0,0.25,0.75,0.75,0.75, 0x3F,make
34,-0.046875,-0.015625,0.007812,0.0,-1.0,-1.0,0.25,0.75,0.75,0.75, 0x3F,make
35,-0.046875,-0.015625,0.007812,0.0,-1.0,-1.0,0.25,0.75,0.75,0.75, 0x3F,make
36,-0.046875,-0.007812,0.007812,0.0,-1.0,-1.0,0.25,0.75,0.75,0.75, 0x3F,make
37,-0.0625,0.0,0.007812,0.0,-1.0,-1.0,0.25,0.75,0.75,0.75, 0x3F,make
38,-0.046875,-0.015625,0.007812,0.0,-1.0,-1.0,0.25,0.75,0.75,0.75, 0x3F,make
39,-0.046875,-0.023438,0.007812,0.0,-1.0,-1.0,0.25,0.75,0.75,0.75, 0x3F,make
40,-0.046875,-0.023438,0.007812,0.0,-1.0,-1.0,0.25,0.75,0.75,0.75, 0x3F,make
41,-0.054688,-0.023438,0.007812,0.0,-1.0,-1.0,0.25,0.75,0.75,0.75, 0x3F,make
42,-0.0625,-0.023438,0.007812,0.0,-1.0,-1.0,0.25,0.75,0.75,0.75, 0x3F,make
43,-0.0625,-0.03125,0.007812,0.083333,-1.0,-1.0,0.25,0.75,0.75,0.75, 0x3F,make
0,0.0,0.0,0.0,0.083333,-1.0,-1.0,0.25,0.75,0.25,0.75, 0x3F,happy
1,0.0,0.0,0.0,0.083333,-1.0,-1.0,0.25,0.75,0.25,0.75, 0x3F,happy
2,0.0,-0.007812,0.0,0.083333,-1.0,-1.0,0.25,0.75,0.25,0.75, 0x3F,happy
3,0.0,-0.007812,0.0,0.083333,-1.0,-1.0,0.25,0.75,0.25,0.75, 0x3F,happy
4,0.0,-0.007812,0.0,0.083333,-1.0,-1.0,0.25,0.5,0.25,0.5, 0x3F,happy
5,0.0,-0.007812,0.0,0.083333,-1.0,-1.0,0.25,0.25,0.25,0.5, 0x3F,happy
6,-0.023438,-0.015625,0.0,0.083333,-1.0,-1.0,0.25,0.0,0.25,0.0, 0x3F,happy
7,-0.03125,0.0,0.0,0.083333,-1.0,-1.0,0.25,0.0,0.25,0.0, 0x3F,happy
8,-0.046875,0.007812,-0.007812,0.083333,-1.0,-1.0,0.25,0.0,0.0,0.0, 0x3F,happy
9,-0.078125,0.054688,-0.015625,0.0,-1.0,-1.0,0.25,0.0,0.0,0.0, 0x3F,happy
10,-0.109375,0.085938,-0.023438,0.0,-1.0,-1.0,0.25,0.0,0.0,0.0, 0x3F,happy
11,-0.164062,0.132812,-0.03125,0.0,-1.0,-1.0,0.25,0.0,0.0,0.0, 0x3F,happy
12,-0.21875,0.179688,-0.039062,0.083333,-1.0,-1.0,0.25,0.0,0.0,0.0, 0x3F,happy
13,-0.265625,0.21875,-0.046875,0.083333,-1.0,-1.0,0.25,0.0,0.0,0.0, 0x3F,happy
14,-0.3125,0.210938,-0.054688,0.0,-1.0,-1.0,0.25,0.0,0.0,0.0, 0x3F,happy
15,-0.359375,0.257812,-0.054688,0.083333,-1.0,-1.0,0.25,0.0,0.0,0.0, 0x3F,happy
16,-0.390625,0.273438,-0.0625,0.083333,-1.0,-1.0,0.25,0.0,0.0,0.0, 0x3F,happy
17,-0.421875,0.304688,-0.0625,0.083333,-1.0,-1.0,0.25,0.0,0.0,0.0, 0x3F,happy
18,-0.46875,0.320312,-0.070312,0.083333,-1.0,-1.0,0.25,0.0,0.0,0.0, 0x3F,happy
19,-0.476562,0.382812,-0.078125,0.0,-1.0,-1.0,0.25,0.0,0.0,0.0, 0x3F,happy
20,-0.476562,0.421875,-0.070312,0.0,-1.0,-1.0,0.25,0.0,0.0,0.0, 0x3F,happy
21,-0.476562,0.453125,-0.070312,0.083333,-1.0,-1.0,0.25,0.0,0.0,0.0, 0x3F,happy
22,-0.453125,0.453125,-0.070312,0.083333,-1.0,-1.0,0.25,0.0,0.0,0.0, 0x3F,happy
23,-0.4375,0.453125,-0.070312,0.083333,-1.0,-1.0,0.25,0.0,0.0,0.0, 0x3F,happy
24,-0.453125,0.4375,-0.070312,0.0,-1.0,-1.0,0.25,0.0,0.0,0.0, 0x3F,happy
25,-0.453125,0.421875,-0.070312,0.0,-1.0,-1.0,0.25,0.0,0.0,0.0, 0x3F,happy
26,-0.507812,0.40625,-0.070312,0.083333,-1.0,-1.0,0.25,0.0,0.0,0.0, 0x3F,happy
27,-0.507812,0.414062,-0.078125,0.083333,-1.0,-1.0,0.25,0.0,0.0,0.0, 0x3F,happy
28,-0.507812,0.4375,-0.078125,0.0,-1.0,-1.0,0.25,0.0,0.0,0.0, 0x3F,happy
29,-0.5,0.46875,-0.078125,0.0,-1.0,-1.0,0.25,0.0,0.0,0.0, 0x3F,happy
30,-0.476562,0.46875,-0.078125,0.0,-1.0,-1.0,0.25,0.0,0.0,0.0, 0x3F,happy
31,-0.476562,0.507812,-0.070312,0.083333,-1.0,-1.0,0.25,0.0,0.0,0.0, 0x3F,happy
32,-0.445312,0.53125,-0.070312,0.083333,-1.0,-1.0,0.25,0.0,0.0,0.25, 0x3F,happy
33,-0.414062,0.53125,-0.070312,0.0,-1.0,-1.0,0.25,0.5,0.25,0.75, 0x3F,happy
34,-0.351562,0.492188,-0.070312,0.083333,-1.0,-1.0,0.25,0.75,0.25,0.75, 0x3F,happy
35,-0.328125,0.453125,-0.0625,0.083333,-1.0,-1.0,0.25,0.75,0.25,0.75, 0x3F,happy
36,-0.273438,0.421875,-0.0625,0.0,-1.0,-1.0,0.25,0.75,0.25,0.75, 0x3F,happy
37,-0.210938,0.398438,-0.054688,0.083333,-1.0,-1.0,0.25,0.75,0.5,0.75, 0x3F,happy
38,-0.1875,0.375,-0.054688,0.083333,-1.0,-1.0,0.25,0.75,0.5,0.75, 0x3F,happy
39,-0.140625,0.304688,-0.046875,0.083333,-1.0,-1.0,0.25,0.75,0.5,0.75, 0x3F,happy
40,-0.09375,0.234375,-0.039062,0.0,-1.0,-1.0,0.25,0.75,0.5,0.75, 0x3F,happy
41,-0.085938,0.179688,-0.03125,0.0,-1.0,-1.0,0.25,0.75,0.5,0.75, 0x3F,happy
42,-0.0625,0.125,-0.023438,0.083333,-1.0,-1.0,0.25,0.75,0.5,0.75, 0x3F,happy
43,-0.054688,0.109375,-0.023438,0.0,-1.0,-1.0,0.25,0.75,0.5,0.75, 0x3F,happy
44,-0.0625,0.070312,-0.015625,0.0,-1.0,-1.0,0.25,0.75,0.5,0.75, 0x3F,happy
45,-0.046875,0.03125,-0.015625,0.083333,-1.0,-1.0,0.25,0.75,0.25,0.75, 0x3F,happy
46,-0.03125,0.03125,-0.007812,0.083333,-1.0,-1.0,0.25,0.75,0.25,0.75, 0x3F,happy
47,-0.023438,0.03125,-0.007812,0.083333,-1.0,-1.0,0.25,0.75,0.25,0.75, 0x3F,happy
48,-0.03125,0.054688,-0.007812,0.083333,-1.0,-1.0,0.25,0.75,0.5,0.75, 0x3F,happy
49,-0.007812,0.039062,-0.007812,0.083333,-1.0,-1.0,0.25,0.75,0.25,0.75, 0x3F,happy
50,-0.015625,0.023438,-0.007812,0.083333,-1.0,-1.0,0.25,0.75,0.25,0.75, 0x3F,happy
51,-0.023438,0.015625,-0.007812,0.083333,-1.0,-1.0,0.25,0.75,0.25,0.75, 0x3F,happy
52,-0.023438,0.007812,-0.007812,0.083333,-1.0,-1.0,0.25,0.75,0.25,0.75, 0x3F,happy
53,-0.039062,0.007812,-0.007812,0.083333,-1.0,-1.0,0.25,0.75,0.25,0.75, 0x3F,happy
54,-0.03125,0.007812,-0.007812,0.083333,-1.0,-1.0,0.25,0.75,0.25,0.75, 0x3F,happy
0,0.0,0.0,0.0,0.083333,-1.0,-1.0,0.5,0.75,0.5,0.75, 0x3F,more
1,-0.007812,0.015625,0.0,0.083333,-1.0,-1.0,0.5,0.5,0.5,0.75, 0x3F,more
2,0.0,-0.007812,0.0,0.166667,-1.0,-1.0,0.5,0.5,0.25,0.5, 0x3F,more
